Date,Open,High,Low,Close,Volume
2022-01-02,40.0275,41.9174,39.6967,39.8456,647085312
2022-01-09,40.2046,41.1771,34.017,34.5129,1280158919
2022-01-16,33.1427,37.3539,31.6454,34.4338,1352310254
2022-01-23,32.8144,33.4037,27.0698,27.1512,891105717
2022-01-30,25.8002,28.1956,23.0788,27.0074,2016799942
2022-02-06,27.3286,31.3194,26.7775,28.1239,1082256717
2022-02-13,28.3011,30.2224,25.1795,25.527,1029383614
2022-02-20,25.345,27.6926,23.6249,24.1662,964612647
2022-02-27,23.4957,24.9162,19.4567,24.8707,1202124694
2022-03-06,24.1734,25.7667,22.5184,23.0405,1217622962
2022-03-13,23.019,23.256,19.5334,20.2855,1302570586
2022-03-20,20.0315,25.5893,18.9537,25.4743,1228815287
2022-03-27,25.3257,27.5782,24.3245,27.2757,1026090567
2022-04-03,27.271,30.1648,26.9884,27.7549,938718394
2022-04-10,27.9705,29.4894,24.6744,24.8371,1085665189
2022-04-17,23.8741,24.4227,22.4368,22.5184,826291149
2022-04-24,22.2643,24.3245,19.7776,19.888,1128108264
2022-05-01,19.5525,20.6785,17.3437,17.5019,1718448207
2022-05-08,17.3677,20.3383,15.8588,16.5821,2044018959
2022-05-15,15.5998,16.012,12.7876,15.1541,2505130133
2022-05-22,14.9147,15.849,11.9443,13.099,1883279997
2022-05-29,13.2474,15.9733,12.1814,15.9496,1796013384
2022-06-05,15.9544,16.7591,15.0679,15.3988,1491968627
2022-06-12,16.1053,16.3521,12.7779,12.8356,1482810848
2022-06-19,11.628,12.4186,10.2146,10.8613,2332674258
2022-06-26,11.4101,13.4345,11.2831,13.4056,1436398809
2022-07-03,13.5828,13.6547,10.8998,11.6854,2112550520
2022-07-10,11.2159,13.5637,11.0196,13.3625,1511699800
2022-07-17,13.0318,13.0653,11.3166,12.8356,1668964751
2022-07-24,13.2283,15.1064,12.3707,14.1481,1684214729
2022-07-31,14.1481,16.1221,12.9599,15.9831,1472299132
2022-08-07,15.7053,17.3749,15.4322,16.9079,1505221847
2022-08-14,17.0566,18.2299,15.9016,18.1965,1297474497
2022-08-21,18.0386,18.8674,16.8,16.9366,1144097554
2022-08-28,16.237,16.6443,14.4692,14.4883,1273002756
2022-09-04,14.0619,14.4307,12.4664,12.7828,1845364296
2022-09-11,12.8211,14.383,12.1982,14.2967,1463322436
2022-09-18,14.5171,14.8668,11.3405,11.7861,1836320392
2022-09-25,11.4701,12.4186,9.79774,10.21,2304594317
2022-10-02,10.138,10.8231,9.23726,9.25643,2713316626
2022-10-09,9.4409,11.0483,9.17976,9.34268,2448259664
2022-10-16,9.34985,9.57264,7.81909,8.41799,2967859740
2022-10-23,9.00969,10.0612,8.97136,9.85524,2952829555
2022-10-30,9.88401,10.8471,9.44327,10.3966,2729135490
