Date,Open,High,Low,Close,Volume
2015-06-07,182548,192688,181591,189095,4022.117
2015-06-14,189574,200356,184543,191564,2717.026
2015-06-21,195956,199235,180635,184543,4416.182
2015-06-28,179752,189174,178084,186939,3432.444
2015-07-05,193487,200685,190214,193160,3728.766
2015-07-12,197390,204901,191482,194522,5088.458
2015-07-19,189252,189329,164753,164900,4277.506
2015-07-26,163865,176405,161156,175683,4097.73
2015-08-02,178874,181904,168973,171458,4563.145
2015-08-09,171379,183270,166584,179028,4580.324
2015-08-16,175283,188690,171458,177440,3772.596
2015-08-23,178717,218853,172975,218853,5757.552
2015-08-30,285644,359184,192360,194761,10626.11
2015-09-06,197796,223005,194593,212165,7619.31
2015-09-13,200197,202739,187334,191091,6013.6
2015-09-20,188851,195005,174405,190135,5958.58
2015-09-27,187334,207441,183904,203856,5707.813
2015-10-04,206403,229466,195395,195395,7506.82
2015-10-11,191564,194043,180469,181514,6462.513
2015-10-18,180708,186861,172892,172975,5261.196
2015-10-25,174010,176239,149350,151502,4712.369
2015-11-01,151890,153491,146148,148855,3444.039
2015-11-08,147983,148855,140724,143275,3506.815
2015-11-15,144870,163231,144354,162908,4212.7
2015-11-22,163464,164592,143114,143431,4015.814
2015-11-29,143192,149661,141680,143758,1773.684
2015-12-06,142875,153091,138561,140084,4256.476
2015-12-13,139761,156604,139523,156204,4606.486
2015-12-20,155892,162352,141430,158044,4895.126
2015-12-27,153898,157321,145671,146627,1685.169
2016-01-03,147828,151050,139205,148855,2281
2016-01-10,159395,184586,155809,183743,5600.48
2016-01-17,179991,205524,172648,198518,8006.27
2016-01-24,190686,219727,181270,181354,7953.06
2016-01-31,183421,200524,177674,178007,6498.937
2016-02-07,180469,212818,174321,210404,7619.067
2016-02-14,222236,231712,205939,210638,9628.21
2016-02-21,201059,205128,181270,187418,4616.921
2016-02-28,182064,197307,172409,177278,5241.866
2016-03-06,177923,181981,161880,165144,5055.207
2016-03-13,167545,176321,160835,160918,5941.972
2016-03-20,162270,163231,154214,155247,4652.289
2016-03-27,156443,159083,151180,155726,3192.785
2016-04-03,154613,158122,142558,142641,4351.3
2016-04-10,143192,149183,141127,147749,4928.22
2016-04-17,145671,151657,138327,140967,5142.813
2016-04-24,142084,150462,137693,147188,4062.901
2016-05-01,148706,164738,145510,160835,4756.816
2016-05-08,159879,166895,155726,161395,4338.26
2016-05-15,161395,162987,152691,161395,4434.659
2016-05-22,160835,165471,153653,156683,5645.557
2016-05-29,156204,157644,141046,141046,3339.698
2016-06-05,140484,143914,139284,141273,2724.723
2016-06-12,140484,147026,138561,145348,2973.04
2016-06-19,148139,155643,145592,154296,4959.621
2016-06-26,148773,163392,144626,162436,5896.713
2016-07-03,165944,174405,143275,145031,7018.243
2016-07-10,147270,151086,135854,136171,4318.811
2016-07-17,134736,134736,128832,130745,3277.834
2016-07-24,130428,130428,123724,124196,2830.649
2016-07-31,124593,125559,118132,119093,2756.326
2016-08-07,118849,122045,113428,114290,3208.467
2016-08-14,114300,115736,112394,112940,2257.621
2016-08-21,112458,115174,110788,112856,2538.507
2016-08-28,113346,116219,110629,114224,3508.162
2016-09-04,114062,116697,111833,113184,3450.002
2016-09-11,112540,121244,110232,121244,3328.627
2016-09-18,123396,123396,110232,111027,6891.23
2016-09-25,110154,112940,105441,107831,4102.449
2016-10-02,109832,111064,105603,106725,4078.058
2016-10-09,107120,108798,105363,107192,3786.017
2016-10-16,105681,114141,104480,110872,4222.228
2016-10-23,111027,112145,107120,107999,3113.796
2016-10-30,105758,111589,103768,110549,4100.333
2016-11-06,109427,121536,109427,120923,5004.509
2016-11-13,115018,118132,106481,113501,9629.762
2016-11-20,113501,118849,106885,109038,4979.742
