Date,Open,High,Low,Close,Volume
2012-10-28,1.70065,1.72931,1.65019,1.68528,572326549
2012-11-04,1.68291,1.72931,1.65296,1.67092,235206285
2012-11-11,1.67438,1.72655,1.57199,1.58638,642127125
2012-11-18,1.60396,1.60733,1.47991,1.52702,672538147
2012-11-25,1.56122,1.65714,1.56122,1.65664,380130763
2012-12-02,1.65049,1.72009,1.62356,1.70438,517061919
2012-12-09,1.73029,1.73237,1.63769,1.65694,490852232
2012-12-16,1.64999,1.72931,1.63373,1.64472,475993606
2012-12-23,1.64687,1.75082,1.64314,1.68901,548994217
2012-12-30,1.67883,1.68678,1.60521,1.61488,263622463
2013-01-06,1.60953,1.79733,1.60496,1.75916,500798391
2013-01-13,1.74933,1.79435,1.73562,1.79337,410322762
2013-01-20,1.77355,1.80378,1.74331,1.78299,370918381
2013-01-27,1.78594,1.81968,1.75361,1.77775,347993988
2013-02-03,1.778,1.81743,1.75708,1.81073,444001231
2013-02-10,1.78966,1.83562,1.74727,1.82817,417576708
2013-02-17,1.82947,1.84023,1.80477,1.81529,262102350
2013-02-24,1.82214,1.84146,1.73277,1.78049,318423555
2013-03-03,1.80437,1.81594,1.71875,1.79238,588389891
2013-03-10,1.78074,1.8809,1.7765,1.86577,339020573
2013-03-17,1.86269,1.87965,1.84669,1.8618,296023505
2013-03-24,1.82757,1.87915,1.81296,1.86427,358790432
2013-03-31,1.87518,1.88932,1.83279,1.88634,227931668
2013-04-07,1.88784,1.90023,1.78742,1.82386,381206680
2013-04-14,1.8255,1.94758,1.81409,1.93557,315591711
2013-04-21,1.91942,1.92735,1.76768,1.83254,464710281
2013-04-28,1.84494,1.93817,1.83155,1.91226,416745008
2013-05-05,1.92389,2.06533,1.92269,2.05359,383109103
2013-05-12,2.0606,2.10887,2.05146,2.10488,273740522
2013-05-19,2.09928,2.17987,2.09472,2.17673,246030643
2013-05-26,2.16573,2.21591,2.08749,2.12608,495596938
2013-06-02,2.17467,2.19053,2.10822,2.1144,333925263
2013-06-09,2.11813,2.14813,2.01293,2.12121,505370000
2013-06-16,2.13028,2.14317,2.01627,2.05724,388982440
2013-06-23,2.08979,2.13856,1.9311,1.96294,498477816
2013-06-30,1.9316,2.03211,1.89205,2.00499,408722717
2013-07-07,2.03585,2.08334,2.01352,2.08145,216511464
2013-07-14,2.10424,2.24283,2.07178,2.24084,212370850
2013-07-21,2.24508,2.26599,2.18467,2.19857,255474052
2013-07-28,2.21631,2.24333,2.17467,2.24234,204500137
2013-08-04,2.23406,2.33952,2.22299,2.33852,237165073
2013-08-11,2.33281,2.34533,2.27185,2.30929,242631003
2013-08-18,2.29109,2.35614,2.23654,2.24607,328407644
2013-08-25,2.24854,2.32267,2.22673,2.3177,288429539
2013-09-01,2.3202,2.35391,2.21472,2.24333,396170950
2013-09-08,2.28117,2.35416,2.24904,2.33058,268834251
2013-09-15,2.34992,2.41514,2.34992,2.39927,255433562
2013-09-22,2.43744,2.50388,2.37545,2.46893,191757825
2013-09-29,2.49248,2.49595,2.43348,2.47562,225377129
2013-10-06,2.42331,2.51752,2.40719,2.49296,285952212
2013-10-13,2.45134,2.49099,2.30481,2.48059,386772645
2013-10-20,2.44984,2.66626,2.44587,2.66429,431243446
2013-10-27,2.67469,2.73691,2.62611,2.71113,454717478
2013-11-03,2.71263,2.7503,2.67989,2.70569,566037246
2013-11-10,2.72353,2.74436,2.61197,2.68734,365551037
2013-11-17,2.67592,2.77907,2.65066,2.77757,429873557
2013-11-24,2.77608,2.78799,2.6789,2.78007,666492039
2013-12-01,2.80039,2.90301,2.77907,2.89162,335120911
2013-12-08,2.90201,2.92485,2.83111,2.91292,443207803
2013-12-15,2.93375,2.94863,2.82294,2.8341,451890602
2013-12-22,2.86236,2.97441,2.77807,2.96054,483184288
2013-12-29,3.00962,3.05721,2.99301,3.03044,240205584
2014-01-05,3.02151,3.05995,2.96797,2.97045,277934745
2014-01-12,2.97095,3.03762,2.9256,3.0131,605477027
2014-01-19,3.00318,3.09788,2.90103,3.05127,519396789
2014-01-26,3.09045,3.12813,2.96697,2.96697,411976488
2014-02-02,2.97194,2.97987,2.83484,2.93525,727428925
2014-02-09,2.92632,3.0049,2.76295,2.99945,609917807
2014-02-16,2.99797,3.18959,2.99673,3.17547,500710181
2014-02-23,3.18314,3.22082,3.14052,3.17967,389903340
2014-03-02,3.19656,3.28183,3.1782,3.2362,497065991
2014-03-09,3.17472,3.3091,3.13206,3.2486,544330122
2014-03-16,3.24661,3.28728,3.11423,3.11473,640210431
2014-03-23,3.15516,3.26918,3.13952,3.15042,607959485
2014-03-30,3.17422,3.17869,2.96946,3.01433,783642766
2014-04-06,3.0587,3.19582,2.94614,2.96004,669615150
2014-04-13,2.92535,3.06418,2.79047,2.80508,857728571
2014-04-20,2.85195,2.97194,2.74682,2.9422,497263420
2014-04-27,2.95656,3.08004,2.92632,2.9402,375634390
2014-05-04,2.96647,3.07407,2.86608,3.02995,445049493
2014-05-11,2.99325,3.06168,2.8941,2.98085,451335916
2014-05-18,3.01533,3.10431,2.96301,3.0406,272874013
2014-05-25,3.02374,3.19282,3.01235,3.19208,226067728
2014-06-01,3.22082,3.30413,3.2144,3.29373,163241183
2014-06-08,3.30114,3.4013,3.24514,3.4013,165485238
2014-06-15,3.40404,3.41618,3.321,3.36462,197446393
2014-06-22,3.35373,3.42661,3.33833,3.4137,156072549
2014-06-29,3.4137,3.4871,3.38992,3.48486,236965299
2014-07-06,3.48238,3.6299,3.48064,3.62915,131767828
2014-07-13,3.62245,3.63188,3.47419,3.59468,256496782
2014-07-20,3.6294,3.67425,3.5238,3.65641,225194594
2014-07-27,3.64327,3.76499,3.6155,3.70278,156883516
2014-08-03,3.71094,3.74962,3.498,3.54658,267226872
2014-08-10,3.56396,3.62195,3.48636,3.56072,279090216
2014-08-17,3.58651,3.76773,3.56321,3.74962,182140377
2014-08-24,3.78557,3.89268,3.77863,3.8768,114243258
2014-08-31,3.91423,3.93483,3.87978,3.93483,107410408
2014-09-07,3.95416,3.97646,3.87457,3.94372,149957860
2014-09-14,3.94125,3.98614,3.8763,3.90704,267743973
2014-09-21,3.91423,4.00324,3.79649,3.96158,248640405
2014-09-28,3.94273,3.95441,3.78284,3.86837,257432567
2014-10-05,3.78855,3.90604,3.64824,3.81583,367450224
2014-10-12,3.83688,3.85796,3.5233,3.52428,391228286
2014-10-19,3.51188,3.56492,3.2139,3.41718,735248117
2014-10-26,3.41297,3.83935,3.4018,3.83218,376784384
2014-11-02,3.81707,4.0786,3.78855,4.05157,349856773
2014-11-09,4.06349,4.10092,3.99308,4.06522,240342366
2014-11-16,4.07091,4.20158,4.04911,4.19437,170963963
2014-11-23,4.17675,4.31487,4.13165,4.24817,149829320
2014-11-30,4.27171,4.44402,4.26453,4.42394,102326733
